Id,MId,GRRNo,POId,ReceivedQty
33565,9289,0178,44207,1.0
33566,9289,0178,44208,1.0
33567,9289,0178,44209,2.0
33568,9289,0178,44210,1.0
33569,9290,0179,44198,2.0
33570,9291,0180,44211,20.0
33571,9291,0180,44212,60.0
33572,9292,0181,44317,35.0
33573,9292,0181,44318,5.0
33574,9292,0181,44319,1.0
33575,9292,0181,44320,1.0
33576,9292,0181,44322,12.0
33577,9292,0181,44323,18.0
33578,9292,0181,44324,12.0
33579,9292,0181,44325,6.0
33580,9293,0182,44291,4.0
33581,9293,0182,44292,30.0
33582,9293,0182,44294,1.0
33583,9294,0183,44221,1.0
33584,9295,0184,44244,2.0
33585,9296,0185,44279,30.0
33586,9296,0185,44280,8.0
33587,9296,0185,44281,8.0
33588,9296,0185,44282,8.0
33589,9296,0185,44283,16.0
33590,9296,0185,44284,16.0
33591,9296,0185,44285,6.0
33592,9296,0185,44286,11.0
33593,9296,0185,44287,24.0
33594,9296,0185,44288,25.0
33595,9296,0185,44289,10.0
33596,9296,0185,44290,15.0
33597,9297,0186,44265,9000.0
33598,9297,0186,44266,2500.0
33599,9298,0187,44335,50.0
33600,9299,0188,44245,100.0
33601,9299,0188,44246,5000.0
33602,9299,0188,44247,500.0
33603,9299,0188,44248,80.0
33604,9299,0188,44249,500.0
33605,9299,0188,44250,60.0
33606,9299,0188,44251,100.0
33607,9299,0188,44252,400.0
33608,9300,0189,38735,2.0
33609,9300,0189,38736,13.0
33610,9301,0190,44199,2.0
33611,9302,0191,44194,145.0
33612,9302,0191,44195,43.0
33613,9302,0191,44196,70.0
33614,9302,0191,44197,3.0
33615,9303,0192,44141,1.0
33616,9304,0193,44214,40.0
33617,9304,0193,44215,30.0
33618,9304,0193,44216,40.0
33619,9304,0193,44217,60.0
33620,9305,0194,44055,70.0
33621,9305,0194,44056,30.0
33622,9305,0194,44057,60.0
33623,9305,0194,44058,40.0
33624,9305,0194,44059,20.0
33625,9306,0195,44309,33.0
33626,9306,0195,44310,3056.0
33627,9306,0195,44311,7.0
33628,9306,0195,44312,324.0
33629,9307,0196,44383,2.0
33630,9308,0197,44384,1200.0
33631,9308,0197,44385,500.0
33632,9308,0197,44387,4500.0
33633,9309,0198,44243,5.0
33634,9310,0199,44399,2.0
33635,9310,0199,44400,2.0
33636,9310,0199,44401,2.0
33637,9310,0199,44402,2.0
33638,9310,0199,44403,2.0
33639,9310,0199,44404,2.0
33640,9310,0199,44405,2.0
33641,9311,0200,44361,20.0
33642,9311,0200,44362,10.0
33643,9312,0201,44381,35.0
33644,9312,0201,44382,10.0
33645,9313,0202,44364,4.0
33646,9313,0202,44365,1.0
33647,9314,0203,44367,1.0
33648,9314,0203,44368,1.0
33649,9314,0203,44369,1.0
33650,9314,0203,44370,1.0
33651,9314,0203,44371,1.0
33652,9314,0203,44372,1.0
33653,9314,0203,44373,1.0
33654,9314,0203,44374,1.0
33655,9314,0203,44375,6.0
33656,9314,0203,44376,6.0
33657,9314,0203,44377,2.0
33658,9314,0203,44378,2.0
33659,9314,0203,44379,8.0
33660,9315,0204,38735,3.0
33661,9315,0204,38736,5.0
33662,9316,0205,38735,1.0
33663,9316,0205,38736,13.0
33664,9317,0206,44332,3.0
33665,9318,0207,44397,500.0
33666,9318,0207,44398,2000.0
33667,9319,0208,44359,2.0
33668,9319,0208,44360,3.0
33669,9320,0209,44389,6.0
33670,9320,0209,44390,8.0
33671,9320,0209,44391,2.0
33672,9320,0209,44392,21.0
33673,9320,0209,44393,30.0
33674,9320,0209,44394,9.0
33675,9320,0209,44395,6.0
33676,9320,0209,44396,5.0
33677,9321,0210,44391,2.0
33678,9322,0211,44469,2.0
33679,9322,0211,44471,2.0
33680,9322,0211,44476,2.0
33681,9322,0211,44478,2.0
33682,9323,0212,44445,2.0
33683,9323,0212,44447,2.0
33684,9323,0212,44449,1.0
33685,9323,0212,44450,1.0
33686,9323,0212,44451,2.0
33687,9323,0212,44453,2.0
33688,9323,0212,44455,2.0
33689,9323,0212,44457,2.0
33690,9323,0212,44459,2.0
33691,9323,0212,44461,2.0
33692,9323,0212,44463,2.0
33693,9323,0212,44465,2.0
33694,9323,0212,44466,2.0
33695,9324,0213,44529,74.0
33696,9325,0214,44529,130.0
33697,9326,0215,44528,2090.0
33698,9327,0216,44528,1743.0
33699,9328,0217,44526,4.0
33700,9329,0218,44526,11.0
33701,9330,0219,44527,140.0
33702,9331,0220,44527,162.0
33703,9332,0221,44518,12.0
33704,9332,0221,44519,24.12
33705,9333,0222,44440,1746.57
33706,9333,0222,44441,2710.13
33707,9333,0222,44442,6053.3
33708,9333,0222,44443,54.0
33709,9333,0222,44444,60.0
33710,9334,0223,44516,65.1
33711,9334,0223,44517,5.0
33712,9335,0224,44515,52.0
33713,9336,0225,44431,80.0
33714,9337,0226,44429,16.0
33715,9338,0227,44430,10.0
33716,9339,0228,44419,2.27
33717,9339,0228,44420,13.5
33718,9339,0228,44421,3.3
33719,9340,0229,44422,2.0
33720,9341,0230,44423,18.51
33721,9341,0230,44424,48.0
33722,9341,0230,44425,17.5
33723,9341,0230,44426,17.2
33724,9341,0230,44427,18.5
33725,9342,0231,44504,100.0
33726,9342,0231,44505,70.0
33727,9342,0231,44506,5.0
33728,9342,0231,44507,5.0
33729,9342,0231,44508,2.0
33730,9342,0231,44509,2.0
33731,9342,0231,44510,1.0
33732,9342,0231,44511,1.0
33733,9343,0232,44406,1.0
33734,9343,0232,44407,1.0
33735,9343,0232,44408,1.0
33736,9343,0232,44409,1.0
33737,9343,0232,44410,1.0
33738,9343,0232,44411,1.0
33739,9343,0232,44412,10.0
33740,9344,0233,44486,1.0
33741,9344,0233,44487,1.0
33742,9344,0233,44488,1.0
33743,9344,0233,44489,1.0
33744,9344,0233,44490,1.0
33745,9344,0233,44491,1.0
33746,9344,0233,44492,3.0
33747,9344,0233,44493,3.0
33748,9344,0233,44494,1.0
33749,9344,0233,44495,1.0
33750,9344,0233,44496,1.0
33751,9344,0233,44497,1.0
33752,9345,0234,44479,2.0
33753,9345,0234,44482,2.0
33754,9346,0235,44467,2.0
33755,9347,0236,44446,2.0
33756,9347,0236,44448,2.0
33757,9347,0236,44452,2.0
33758,9347,0236,44454,2.0
33759,9347,0236,44456,2.0
33760,9347,0236,44458,2.0
33761,9347,0236,44460,2.0
33762,9347,0236,44468,2.0
33763,9348,0237,44470,2.0
33764,9348,0237,44472,2.0
33765,9348,0237,44477,2.0
33766,9348,0237,44480,2.0
33767,9348,0237,44481,2.0
33768,9348,0237,44483,2.0
33769,9349,0238,38736,7.0
33770,9350,0239,44520,2.0
33771,9350,0239,44521,10.0
33772,9350,0239,44522,30.0
33773,9350,0239,44523,25.0
33774,9350,0239,44524,10.0
33775,9350,0239,44525,10.0
33776,9351,0240,44498,2.0
33777,9351,0240,44499,2.0
33778,9351,0240,44500,2.0
33779,9351,0240,44501,2.0
33780,9351,0240,44502,2.0
33781,9351,0240,44503,2.0
33782,9352,0241,44485,1.0
33783,9353,0242,44531,1.0
33784,9354,0243,44534,1.6
33785,9354,0243,44535,1.0
33786,9354,0243,44536,1.0
33787,9354,0243,44537,6.0
33788,9354,0243,44538,2.0
33789,9355,0244,44540,30.0
33790,9356,0245,44560,32.7
33791,9357,0246,44563,1.0
33792,9357,0246,44566,1.0
33793,9357,0246,44580,60.0
33794,9358,0247,44572,50.0
33795,9358,0247,44573,50.0
33796,9358,0247,44574,10.0
33797,9358,0247,44575,70.0
33798,9358,0247,44576,15.0
33799,9358,0247,44577,1.0
33800,9358,0247,44578,3.0
33801,9358,0247,44579,90.0
33802,9358,0247,44580,40.0
33804,9359,0248,44563,3.0
33805,9359,0248,44564,2.0
33806,9359,0248,44565,2.0
33807,9359,0248,44566,1.0
33808,9359,0248,44567,2.0
33809,9359,0248,44569,2.0
33810,9359,0248,44570,50.0
33811,9359,0248,44571,75.0
33812,9360,0249,44530,15.0
33813,9361,0250,44533,1.0
33814,9362,0251,44552,1.0
33815,9363,0252,44432,12.0
33816,9363,0252,44433,2.0
33817,9363,0252,44434,124.0
33818,9363,0252,44435,60.0
33819,9363,0252,44436,4.0
33820,9363,0252,44437,80.0
33821,9363,0252,44438,80.0
33822,9364,0253,44413,10.0
33823,9364,0253,44414,5.0
33824,9365,0254,44618,5.0
33825,9366,0255,44514,2.0
33826,9367,0256,44543,1.0
33827,9367,0256,44544,1.0
33828,9368,0257,44592,1.0
33829,9369,0258,44267,1.0
33830,9370,0259,44293,0.3
33831,9371,0260,44328,1.0
33832,9371,0260,44329,5.0
33833,9372,0261,44558,100.0
33834,9373,0262,44555,150.0
33835,9373,0262,44556,60.0
33836,9373,0262,44557,60.0
33837,9374,0263,44577,9.0
33838,9375,0264,44473,2.0
33839,9375,0264,44474,2.0
33840,9375,0264,44475,2.0
33841,9376,0265,44462,2.0
33842,9376,0265,44464,2.0
33843,9377,0266,44581,25.0
33844,9378,0267,41812,1.0
33845,9379,0268,38735,1.0
33846,9379,0268,38736,1.0
33847,9380,0269,44767,2.02
33848,9380,0269,44768,2.1
33849,9380,0269,44769,11.0
33850,9381,0270,44731,2.0
33851,9381,0270,44732,2.0
33852,9381,0270,44733,1.0
33853,9381,0270,44734,1.0
33854,9381,0270,44735,2.0
33855,9381,0270,44736,2.0
33856,9381,0270,44737,1.0
33857,9381,0270,44738,1.0
33858,9381,0270,44739,2.0
33859,9381,0270,44740,1.0
33860,9381,0270,44741,1.0
33861,9381,0270,44742,1.0
33862,9381,0270,44743,2.0
33863,9381,0270,44744,2.0
33864,9381,0270,44745,2.0
33865,9381,0270,44746,2.0
33866,9381,0270,44747,2.0
33867,9382,0271,44702,2.0
33868,9382,0271,44703,2.0
33869,9382,0271,44704,2.0
33870,9382,0271,44705,2.0
33871,9382,0271,44706,2.0
33872,9382,0271,44707,2.0
33873,9382,0271,44708,2.0
33874,9382,0271,44709,2.0
33875,9382,0271,44710,2.0
33876,9382,0271,44711,4.0
33877,9382,0271,44712,1.0
33878,9382,0271,44713,2.0
33879,9382,0271,44714,1.0
33880,9383,0272,44715,1.0
33881,9383,0272,44716,1.0
33882,9383,0272,44717,4.0
33883,9383,0272,44718,1.0
33884,9383,0272,44719,1.0
33885,9383,0272,44720,1.0
33886,9383,0272,44721,1.0
33887,9383,0272,44722,1.0
33888,9383,0272,44723,1.0
33889,9383,0272,44724,8.0
33890,9383,0272,44725,2.0
33891,9383,0272,44726,2.0
33892,9383,0272,44727,2.0
33893,9383,0272,44728,2.0
33894,9383,0272,44729,2.0
33895,9383,0272,44730,2.0
33896,9384,0273,44643,2.0
33897,9384,0273,44644,2.0
33898,9384,0273,44645,1.0
33899,9384,0273,44646,1.0
33900,9384,0273,44647,2.0
33901,9385,0274,44637,1.0
33902,9385,0274,44638,4.0
33903,9385,0274,44639,2.0
33904,9385,0274,44640,4.0
33905,9385,0274,44641,2.0
33906,9385,0274,44642,2.0
33907,9386,0275,44619,2.0
33908,9386,0275,44620,2.0
33909,9386,0275,44621,2.0
33910,9386,0275,44622,2.0
33911,9386,0275,44623,2.0
33912,9386,0275,44624,2.0
33913,9386,0275,44625,4.0
33914,9386,0275,44626,2.0
33915,9386,0275,44627,2.0
33916,9387,0276,44611,2.0
33917,9387,0276,44612,2.0
33918,9387,0276,44613,2.0
33919,9388,0277,44669,8.0
33920,9388,0277,44670,2.0
33921,9388,0277,44671,6.0
33922,9388,0277,44672,6.0
33923,9388,0277,44673,1.0
33924,9388,0277,44674,1.0
33925,9388,0277,44675,1.0
33926,9388,0277,44676,1.0
33927,9388,0277,44677,1.0
33928,9388,0277,44678,1.0
33929,9388,0277,44679,1.0
33930,9388,0277,44680,1.0
33931,9388,0277,44681,2.0
33932,9389,0278,44628,2.0
33933,9389,0278,44629,2.0
33934,9389,0278,44630,1.0
33935,9389,0278,44631,1.0
33936,9389,0278,44632,4.0
33937,9389,0278,44633,16.0
33938,9389,0278,44634,8.0
33939,9389,0278,44635,8.0
33940,9389,0278,44636,4.0
33941,9390,0279,44648,4.0
33942,9390,0279,44649,4.0
33943,9390,0279,44650,2.0
33944,9390,0279,44651,2.0
33945,9390,0279,44652,2.0
33946,9390,0279,44653,2.0
33947,9390,0279,44654,2.0
33948,9390,0279,44655,2.0
33949,9390,0279,44656,2.0
33950,9390,0279,44657,2.0
33951,9390,0279,44658,2.0
33952,9390,0279,44659,4.0
33953,9390,0279,44660,2.0
33954,9390,0279,44661,2.0
33955,9391,0280,44582,16.0
33956,9391,0280,44583,2.0
33957,9391,0280,44584,1.0
33958,9391,0280,44585,1.0
33959,9391,0280,44586,2.0
33960,9391,0280,44587,1.0
33961,9391,0280,44588,1.0
33962,9391,0280,44589,1.0
33963,9391,0280,44590,1.0
33964,9391,0280,44591,2.0
33965,9392,0281,44593,2.0
33966,9392,0281,44594,2.0
33967,9392,0281,44595,2.0
33968,9392,0281,44596,2.0
33969,9392,0281,44597,2.0
33970,9392,0281,44598,2.0
33971,9392,0281,44599,2.0
33972,9392,0281,44600,2.0
33973,9392,0281,44601,2.0
33974,9392,0281,44602,6.0
33975,9392,0281,44603,4.0
33976,9392,0281,44604,2.0
33977,9392,0281,44605,2.0
33978,9392,0281,44606,2.0
33979,9392,0281,44607,2.0
33980,9392,0281,44608,2.0
33981,9393,0282,44609,1.0
33982,9393,0282,44610,2.0
33983,9394,0283,44386,800.0
33984,9394,0283,44388,500.0
33985,9395,0284,44268,1.0
33986,9396,0285,44809,97.0
33987,9396,0285,44810,100.0
33988,9396,0285,44812,10.0
33989,9396,0285,44813,250.0
33990,9396,0285,44814,350.0
33991,9396,0285,44815,100.0
33992,9396,0285,44816,50.0
33993,9396,0285,44817,60.0
33994,9396,0285,44818,60.0
33995,9396,0285,44819,50.0
33996,9396,0285,44820,47.0
33997,9396,0285,44821,45.0
33998,9397,0286,44811,188.0
33999,9398,0287,44822,150.0
34000,9398,0287,44823,100.0
34001,9398,0287,44824,650.0
34002,9398,0287,44825,150.0
34003,9398,0287,44827,26.0
34004,9398,0287,44828,38.0
34005,9398,0287,44829,12.0
34006,9399,0288,44793,350.0
34007,9399,0288,44794,350.0
34008,9399,0288,44795,20.0
34009,9399,0288,44796,57.0
34010,9399,0288,44797,267.0
34011,9399,0288,44798,158.0
34012,9399,0288,44799,17.0
34013,9399,0288,44800,17.0
34014,9399,0288,44801,13.0
34015,9399,0288,44802,13.0
34016,9399,0288,44803,65.0
34017,9399,0288,44804,20.0
34018,9399,0288,44805,50.0
34019,9399,0288,44806,60.0
34020,9399,0288,44807,86.0
34021,9399,0288,44808,100.0
34022,9400,0289,44801,4.0
34023,9401,0290,44826,124.0
34024,9402,0291,44238,100.0
34025,9402,0291,44239,4.0
34026,9402,0291,44240,3.0
34027,9402,0291,44241,3.0
34028,9402,0291,44242,20.0
34029,9403,0292,44748,5.0
34030,9403,0292,44749,5.0
34031,9403,0292,44751,3.0
34032,9403,0292,44752,2.0
34033,9403,0292,44753,3.0
34034,9403,0292,44754,5.0
34035,9403,0292,44755,3.0
34036,9403,0292,44756,3.0
34037,9403,0292,44757,1.0
34038,9403,0292,44758,2.0
34039,9403,0292,44759,3.0
34040,9403,0292,44760,5.0
34041,9403,0292,44761,5.0
34042,9403,0292,44762,5.0
34043,9403,0292,44763,3.0
34044,9403,0292,44764,4.0
34045,9403,0292,44765,2.0
34046,9403,0292,44766,4.0
34047,9404,0293,38736,12.0
34048,9405,0294,44700,2.0
34049,9405,0294,44701,2.0
34050,9406,0295,44682,2.0
34051,9406,0295,44683,2.0
34052,9406,0295,44684,2.0
34053,9406,0295,44685,2.0
34054,9406,0295,44686,2.0
34055,9406,0295,44687,2.0
34056,9406,0295,44688,1.0
34057,9406,0295,44689,1.0
34058,9406,0295,44690,1.0
34059,9406,0295,44691,1.0
34060,9406,0295,44692,1.0
34061,9406,0295,44693,1.0
34062,9406,0295,44694,1.0
34063,9406,0295,44695,1.0
34064,9406,0295,44696,1.0
34065,9406,0295,44697,1.0
34066,9406,0295,44698,3.0
34067,9406,0295,44699,3.0
34068,9407,0296,38735,2.0
34069,9407,0296,38736,4.0
34070,9408,0297,44555,50.0
34071,9409,0298,44553,70.0
34072,9409,0298,44554,100.0
34073,9410,0299,44877,48.0
34074,9410,0299,44878,42.0
34075,9411,0300,44917,1824.89
34076,9411,0300,44918,2037.79
34077,9411,0300,44919,5677.44
34078,9411,0300,44920,3244.25
34079,9411,0300,44921,2765.63
34080,9412,0301,44914,10.8
34081,9412,0301,44915,10.8
34082,9412,0301,44916,5.3
34083,9413,0302,44894,250.0
34084,9413,0302,44895,250.0
34085,9413,0302,44896,500.0
34086,9414,0303,44892,60.0
34087,9414,0303,44893,50.0
34088,9415,0304,44899,2.0
34089,9415,0304,44900,1.0
34090,9415,0304,44901,1.0
34091,9416,0305,44902,1.0
34092,9416,0305,44903,1.0
34093,9416,0305,44904,1.0
34094,9416,0305,44905,1.0
34095,9417,0306,44830,6.0
34096,9418,0307,44831,2.0
34097,9418,0307,44832,1.0
34098,9418,0307,44833,3.0
34099,9418,0307,44834,2.0
34100,9419,0308,44860,1750.0
34101,9419,0308,44861,2000.0
34102,9420,0309,44835,3.0
34103,9420,0309,44836,2.0
34104,9420,0309,44837,2.0
34105,9420,0309,44838,2.0
34106,9420,0309,44839,3.0
34107,9420,0309,44840,4.0
34108,9420,0309,44841,2.0
34109,9420,0309,44842,4.0
34110,9420,0309,44843,2.0
34111,9420,0309,44844,2.0
34112,9420,0309,44845,2.0
34113,9420,0309,44846,2.0
34114,9420,0309,44847,1.0
34115,9420,0309,44848,1.0
34116,9420,0309,44849,1.0
34117,9421,0310,44862,4.0
34118,9421,0310,44863,1.0
34119,9421,0310,44864,1.0
34120,9421,0310,44865,1.0
34121,9421,0310,44866,1.0
34122,9421,0310,44867,1.0
34123,9421,0310,44868,1.0
34124,9421,0310,44869,1.0
34125,9421,0310,44870,1.0
34126,9421,0310,44871,1.0
34127,9421,0310,44872,1.0
34128,9421,0310,44873,3.0
34129,9422,0311,44770,10.0
34130,9423,0312,44532,1.0
34131,9424,0313,44415,1.0
34132,9424,0313,44416,1.0
34133,9424,0313,44417,1.0
34134,9425,0314,38735,2.0
34135,9425,0314,38736,13.0
34136,9426,0315,44551,1.0
34137,9427,0316,44314,4.0
34138,9427,0316,44315,16.0
34139,9428,0317,44213,1.0
34140,9429,0318,38735,1.0
34141,9430,0319,38735,2.0
34142,9430,0319,38736,10.0
34143,9431,0320,44257,88.0
34144,9431,0320,44258,150.0
34145,9431,0320,44259,24.0
34146,9431,0320,44260,12.0
34147,9431,0320,44261,8.0
34148,9431,0320,44262,20.0
34149,9432,0321,44662,93.0
34150,9432,0321,44663,200.0
34151,9432,0321,44664,100.0
34152,9432,0321,44665,4.0
34153,9432,0321,44666,10.0
34154,9432,0321,44667,50.0
34155,9432,0321,44668,50.0
34156,9433,0322,42272,1.0
34157,9434,0323,44897,1.0
34158,9435,0324,45034,1.0
34159,9436,0325,45153,8.0
34160,9437,0326,45101,1080.0
34161,9437,0326,45102,2.0
34162,9437,0326,45103,2.0
34163,9437,0326,45104,1.0
34164,9437,0326,45105,2.0
34165,9437,0326,45106,32.0
34166,9437,0326,45107,4.0
34167,9437,0326,45108,28.0
34168,9437,0326,45109,8.0
34169,9437,0326,45110,2.0
34170,9437,0326,45111,2.0
34171,9437,0326,45112,2.0
34172,9437,0326,45113,2.0
34173,9437,0326,45114,2.0
34174,9438,0327,45172,1.0
34175,9439,0328,45161,1.0
34176,9440,0329,45165,3.0
34177,9440,0329,45166,10.0
34178,9440,0329,45167,1.0
34179,9440,0329,45168,4.0
34180,9440,0329,45169,2.0
34181,9440,0329,45170,1.0
34182,9440,0329,45171,1.0
34183,9441,0330,44418,1.0
34184,9442,0331,45173,1.0
34185,9442,0331,45174,1.0
34186,9443,0332,45159,1.0
34187,9443,0332,45160,1.0
34188,9444,0333,44927,6.0
34189,9444,0333,44928,2.0
34190,9444,0333,44929,2.0
34191,9445,0334,45014,20.0
34192,9445,0334,45015,1.0
34193,9446,0335,45011,10.0
34194,9446,0335,45012,10.0
34195,9446,0335,45013,8.0
34196,9446,0335,45016,6.0
34197,9447,0336,45154,11.4
34198,9447,0336,45155,2.7
34199,9448,0337,44772,2.0
34200,9448,0337,44773,2.0
34201,9448,0337,44774,2.0
34202,9448,0337,44775,2.0
34203,9448,0337,44776,2.0
34204,9448,0337,44777,2.0
34205,9448,0337,44778,2.0
34206,9448,0337,44779,2.0
34207,9448,0337,44780,2.0
34208,9448,0337,44781,1.0
34209,9448,0337,44782,1.0
34210,9448,0337,44783,1.0
34211,9448,0337,44784,4.0
34212,9448,0337,44785,2.0
34213,9449,0338,44990,30.0
34214,9449,0338,44991,2.0
34215,9449,0338,44992,1.0
34216,9449,0338,44993,2.0
34217,9449,0338,44994,2.0
34218,9449,0338,44995,1.0
34219,9449,0338,44996,1.0
34220,9449,0338,44997,1.0
34221,9449,0338,44998,6.0
34222,9449,0338,44999,6.0
34223,9449,0338,45000,6.0
34224,9449,0338,45001,4.0
34225,9449,0338,45002,2.0
34226,9449,0338,45003,2.0
34227,9450,0339,44968,12.0
34228,9450,0339,44969,2.0
34229,9450,0339,44970,1.0
34230,9450,0339,44971,1.0
34231,9451,0340,44972,40.0
34232,9451,0340,44973,50.0
34233,9452,0341,44750,4.0
34234,9453,0342,44957,8.0
34235,9453,0342,44958,2.0
34236,9453,0342,44959,2.0
34237,9453,0342,44960,1.0
34238,9453,0342,44961,1.0
34239,9453,0342,44962,4.0
34240,9453,0342,44963,1.0
34241,9453,0342,44964,4.0
34242,9453,0342,44965,3.0
34243,9453,0342,44966,6.0
34244,9454,0343,44945,4.0
34245,9454,0343,44946,5.0
34246,9454,0343,44947,2.0
34247,9454,0343,44948,8.0
34248,9454,0343,44949,2.0
34249,9454,0343,44950,2.0
34250,9454,0343,44951,24.0
34251,9454,0343,44952,2.0
34252,9454,0343,44953,2.0
34253,9454,0343,44954,12.0
34254,9455,0344,44955,28.0
34255,9455,0344,44956,2.0
34256,9456,0345,45115,50.0
34257,9456,0345,45116,200.0
34258,9456,0345,45117,400.0
34259,9456,0345,45118,200.0
34260,9456,0345,45119,120.0
34261,9456,0345,45120,500.0
34262,9456,0345,45121,150.0
34263,9456,0345,45122,30.0
34264,9456,0345,45123,210.0
34265,9456,0345,45124,150.0
34266,9456,0345,45125,77.0
34267,9456,0345,45126,197.0
34268,9456,0345,45127,150.0
34269,9456,0345,45128,485.0
34270,9456,0345,45129,2500.0
34271,9456,0345,45130,500.0
34272,9456,0345,45131,1600.0
34273,9456,0345,45132,70.0
34274,9456,0345,45133,30.0
34275,9456,0345,45134,1000.0
34276,9456,0345,45135,200.0
34277,9456,0345,45136,400.0
34278,9456,0345,45137,400.0
34279,9456,0345,45138,100.0
34280,9456,0345,45139,50.0
34281,9456,0345,45140,20.0
34282,9456,0345,45141,200.0
34283,9456,0345,45142,200.0
34284,9456,0345,45143,200.0
34285,9456,0345,45144,80.0
34286,9456,0345,45145,80.0
34287,9456,0345,45146,13.0
34288,9456,0345,45147,2.0
34289,9456,0345,45148,150.0
34290,9456,0345,45149,20.0
34291,9456,0345,45150,200.0
34292,9456,0345,45151,250.0
34293,9456,0345,45152,400.0
34294,9457,0346,44967,1.0
34295,9458,0347,38735,1.0
34296,9458,0347,38736,10.0
34297,9459,0348,44930,172.0
34298,9459,0348,44931,25.0
34299,9459,0348,44932,10.0
34300,9459,0348,44933,8.0
34301,9459,0348,44934,93.0
34302,9459,0348,44935,186.0
34303,9459,0348,44936,100.0
34304,9459,0348,44937,186.0
34305,9459,0348,44938,340.0
34306,9459,0348,44939,50.0
34307,9459,0348,44940,5.0
34308,9459,0348,44941,500.0
34309,9459,0348,44942,250.0
34310,9459,0348,44943,40.0
34311,9460,0349,44930,90.0
34312,9461,0350,45303,49.1
34313,9462,0351,44380,1.0
34314,9463,0352,45451,5.0
34315,9464,0353,45448,1.0
34316,9464,0353,45449,2.0
34317,9464,0353,45450,1.0
34318,9465,0354,45447,2.0
34319,9466,0355,45304,40.0
34320,9466,0355,45305,30.0
34321,9467,0356,44944,300.0
34322,9468,0357,45443,2.0
34323,9468,0357,45444,12.0
34324,9468,0357,45445,8.0
34325,9468,0357,45446,8.0
34326,9469,0358,44269,4.0
34327,9470,0359,45158,2.0
34328,9471,0360,45156,9.0
34329,9472,0361,45210,12.0
34330,9472,0361,45211,2.0
34331,9472,0361,45212,4.0
34332,9472,0361,45213,12.0
34333,9473,0362,45195,1.0
34334,9473,0362,45196,1.0
34335,9473,0362,45198,1.0
34336,9474,0363,45262,28.0
34337,9474,0363,45263,4.0
34338,9474,0363,45264,1.0
34339,9474,0363,45265,1.0
34340,9474,0363,45266,1.0
34341,9474,0363,45267,1.0
34342,9474,0363,45268,1.0
34343,9474,0363,45269,1.0
34344,9475,0364,45229,8.0
34345,9476,0365,45250,2.0
34346,9476,0365,45251,2.0
34347,9476,0365,45252,2.0
34348,9476,0365,45253,1.0
34349,9476,0365,45254,2.0
34350,9476,0365,45255,2.0
34351,9476,0365,45256,1.0
34352,9476,0365,45257,6.0
34353,9476,0365,45258,1.0
34354,9476,0365,45259,1.0
34355,9476,0365,45260,1.0
34356,9476,0365,45261,1.0
34357,9477,0366,45428,38.575
34358,9477,0366,45429,3.312
34359,9477,0366,45430,16.56
34360,9477,0366,45431,8.752
34361,9477,0366,45432,5.86
34362,9477,0366,45433,8.24
34363,9477,0366,45434,19.49
34364,9477,0366,45435,13.7
34365,9477,0366,45436,36.5
34366,9477,0366,45437,0.4
34367,9477,0366,45438,1.0
34368,9477,0366,45439,0.62
34369,9478,0367,45395,4.0
34370,9478,0367,45396,4.0
34371,9479,0368,45351,2.0
34372,9479,0368,45352,2.0
34373,9479,0368,45353,4.0
34374,9479,0368,45354,2.0
34375,9479,0368,45355,2.0
34376,9479,0368,45356,2.0
34377,9479,0368,45357,2.0
34381,9479,0368,45361,2.0
34382,9479,0368,45362,2.0
34383,9479,0368,45363,2.0
34384,9479,0368,45364,4.0
34385,9479,0368,45365,4.0
34386,9479,0368,45366,4.0
34387,9480,0369,44910,2.0
34388,9480,0369,44911,2.0
34389,9481,0370,45035,16.0
34390,9481,0370,45036,8.0
34391,9481,0370,45037,16.0
34392,9482,0371,44539,4.0
34393,9483,0372,45008,12.0
34394,9483,0372,45009,12.0
34395,9483,0372,45010,1.0
34397,9484,0373,45368,2.0
34398,9484,0373,45369,2.0
34399,9485,0374,45040,40.0
34400,9486,0375,45199,10.0
34401,9486,0375,45200,10.0
34402,9486,0375,45201,100.0
34403,9486,0375,45202,200.0
34404,9486,0375,45203,10.0
34405,9486,0375,45204,100.0
34406,9486,0375,45205,200.0
34407,9486,0375,45206,200.0
34408,9486,0375,45207,12.0
34409,9486,0375,45208,400.0
34410,9487,0376,45322,100.0
34411,9487,0376,45323,100.0
34412,9488,0377,44439,1.0
