id,ItemCode,Rate,Discount
47335,6004 150 03 0 0 009 0 a,540,0
47336,6004 150 03 0 0 014 0 a,850,0
47337,6004 150 03 0 0 016 0 a,900,0
47338,6004 150 03 0 0 017 0 a,1000,0
47339,6004 200 03 0 0 003 0 a,300,0
47340,6004 200 03 0 0 004 0 a,400,0
47341,6004 200 03 0 0 005 0 a,508,0
47342,6004 200 03 0 0 007 0 a,700,0
47343,6004 200 03 0 0 011 0 a,1100,0
47344,6004 200 03 0 0 012 0 a,1200,0
47345,6004 200 03 0 0 014 0 a,1450,0
47346,6004 200 03 0 0 017 0 a,1800,0
47347,6004 200 03 0 0 021 0 a,2250,0
47348,6004 200 03 0 0 022 0 a,2350,0
47349,6004 200 03 0 0 025 0 a,2700,0
47350,6004 200 03 0 0 027 0 a,3000,0
47351,6004 200 03 0 0 058 0 a,6000,0
47352,6004 300 03 0 0 048 0 a,4500,0
47353,6005 001 02 0 0 020 0 a,64,0
47354,6005 001 02 0 0 020 0 a,34,0
47355,6005 001 02 0 0 020 0 a,90,0
47356,6005 001 02 0 0 020 0 a,58.00,0
47357,6005 001 02 0 0 020 0 a,71,2
47358,6005 001 02 0 0 020 0 a,69,2
47359,6005 001 02 0 0 020 0 a,72,0
47360,6005 001 02 0 0 020 0 a,88,0
47361,6005 001 02 0 0 020 0 a,34.00,0
47362,6005 001 02 0 0 020 0 a,55.00,0
47363,6005 001 02 0 0 020 0 a,60,0
47364,6005 001 02 0 0 025 0 a,100,0
47365,6005 001 02 0 0 025 0 a,99,0
47366,6005 001 02 0 0 025 0 a,89,0
47367,6005 001 02 0 0 025 0 a,150,0
47368,6005 001 02 0 0 025 0 a,88.00,0
47369,6005 001 02 0 0 025 0 a,88,2
47370,6005 001 02 0 0 025 0 a,87,2
47371,6005 001 02 0 0 025 0 a,86.00,0
47372,6005 001 02 0 0 025 0 a,101.00,0
47373,6005 001 02 0 0 030 0 a,107,0
47374,6005 001 02 0 0 030 0 a,107,2
47375,6005 001 02 0 0 030 0 a,125.00,0
47376,6005 001 02 0 0 030 0 a,106,2
47377,6005 001 03 0 0 025 0 a,112,0
47378,6005 001 03 0 0 025 0 a,105,0
47379,6005 001 03 0 0 025 0 a,135,0
47380,6005 001 04 0 0 050 0 a,340,0.00
47381,6005 001 04 0 0 050 0 a,253,0.00
47382,6005 001 04 0 0 050 0 a,194,0
47383,6005 001 04 0 0 050 0 a,328,0
47384,6005 001 04 0 0 050 0 a,245,0
47385,6005 001 04 0 0 050 0 a,210,0
47386,6005 001 04 0 0 050 0 a,220.00,2
47387,6005 001 04 0 0 050 0 a,321,2
47388,6005 001 04 0 0 050 0 a,315,0
47389,6005 001 04 0 0 050 0 a,315,2
47390,6005 001 04 0 0 050 0 a,312.00,0
47391,6005 001 04 0 0 060 0 a,316,0
47392,6005 001 04 0 0 060 0 a,416,0
47393,6005 001 04 0 0 060 0 a,346,0
47394,6005 001 04 0 0 060 0 a,240,0
47395,6005 001 04 0 0 060 0 a,373.00,0
47396,6005 001 04 0 0 060 0 a,363,2
47397,6005 001 04 0 0 060 0 a,356,2
47398,6005 001 04 0 0 080 0 a,705,0
47399,6005 001 04 0 0 080 0 a,390,0
47400,6005 001 04 0 0 080 0 a,498.00,0
47401,6005 001 04 0 0 080 0 a,472,0
47402,6005 001 04 0 0 080 0 a,491,2
47403,6005 001 04 0 0 090 0 a,780,0
47404,6005 001 04 0 0 100 0 a,580,0
47405,6005 001 04 0 0 100 0 a,670,0
47406,6005 001 04 0 0 100 0 a,679,0
47407,6005 001 04 0 0 100 0 a,660,0
47408,6005 001 04 0 0 100 0 a,625.00,0
47409,6005 001 04 0 0 150 0 a,1015,0
47410,6005 001 05 0 0 050 0 a,348,0
47411,6005 001 05 0 0 050 0 a,220.00,2
47412,6005 001 05 0 0 050 0 a,354,2
47413,6005 001 05 0 0 050 0 a,158,0
47414,6005 001 05 0 0 060 0 a,8000,0
47415,6005 001 05 0 0 060 0 a,540,0
47416,6005 001 05 0 0 060 0 a,465,0
47417,6005 001 05 0 0 060 0 a,527.00,0
47418,6005 001 05 0 0 060 0 a,478,0
47419,6005 001 05 0 0 060 0 a,480,0
47420,6005 001 05 0 0 060 0 a,472.00,0
47421,6005 001 05 0 0 080 0 a,526,0
47422,6005 001 05 0 0 080 0 a,622,0
47423,6005 001 05 0 0 080 0 a,625,0
47424,6005 001 05 0 0 080 0 a,598.00,0
47425,6005 001 05 0 0 080 0 a,750,0
47426,6005 001 05 0 0 080 0 a,631,0
47427,6005 001 05 0 0 080 0 a,829.00,0
47428,6005 001 05 0 0 080 0 a,548,0
47429,6005 001 05 0 0 090 0 a,866.00,0
47430,6005 001 05 0 0 100 0 a,670,0.00
47431,6005 001 05 0 0 100 0 a,864,0
47432,6005 001 05 0 0 100 0 a,640,0
47433,6005 001 05 0 0 100 0 a,872,0
47434,6005 001 05 0 0 100 0 a,795,0
47435,6005 001 05 0 0 100 0 a,780,0
47436,6005 001 05 0 0 100 0 a,890.00,0
47437,6005 001 05 0 0 100 0 a,474,0
47438,6005 001 05 0 0 100 0 a,800,0
47439,6005 001 05 0 0 120 0 a,1750,0
47440,6005 001 05 0 0 150 0 a,1725,0.00
47441,6005 001 05 0 0 150 0 a,1500,0.00
47442,6005 001 05 0 0 150 0 a,966,0.00
47443,6005 001 05 0 0 150 0 a,1300,0
47444,6005 001 05 0 0 150 0 a,1250,0
47445,6005 001 05 0 0 150 0 a,1318,0
47446,6005 001 08 0 0 150 0 a,2650.00,0
47447,6005 001 10 0 0 100 0 a,2400,0
47448,6005 001 10 0 0 100 0 a,978,0
47449,6005 001 10 0 0 100 0 a,980,0
47450,6005 001 12 0 0 015 0 a,45.00,0
47451,6005 001 16 0 0 030 0 a,85,0
47452,6005 001 16 0 0 030 0 a,85.00,0
47453,6005 001 16 0 0 030 0 a,115,0
47454,6005 001 26 0 0 020 0 a,97,0
47455,6005 001 26 0 0 020 0 a,66,0
47456,6005 001 26 0 0 030 0 a,110,0.00
47457,6005 001 26 0 0 030 0 a,110,0
47458,6005 001 26 0 0 030 0 a,87,0
47459,6005 001 26 0 0 030 0 a,117,0
47460,6005 001 26 0 0 030 0 a,112,0
47461,6005 001 26 0 0 030 0 a,160,0
47462,6005 001 26 0 0 030 0 a,158,0
47463,6005 001 26 0 0 030 0 a,160.00,0
47464,6005 001 26 0 0 030 0 a,137.00,0
47465,6005 001 26 0 0 030 0 a,125.00,0
47466,6005 001 26 0 0 030 0 a,123,0
47467,6005 001 26 0 0 030 0 a,87.00,0
47468,6005 001 26 0 0 030 0 a,185,0
47469,6005 001 26 0 0 040 0 a,48.73,0
47470,6005 001 26 0 0 040 0 a,126,0
47471,6005 001 26 0 0 040 0 a,119,0
47472,6005 001 26 0 0 040 0 a,118,0
47473,6005 001 26 0 0 040 0 a,132,0
47474,6005 001 26 0 0 040 0 a,185,0
47475,6005 001 26 0 0 040 0 a,192,0
47476,6005 001 26 0 0 040 0 a,212,0
47477,6005 001 26 0 0 040 0 a,160,2
47478,6005 001 26 0 0 040 0 a,238.00,0
47479,6005 001 26 0 0 040 0 a,187.00,0
47480,6005 001 32 0 0 025 0 a,120.00,0
47481,6005 001 32 0 0 025 0 a,99.00,0
47482,6005 001 32 0 0 030 0 a,160,0
47483,6005 001 32 0 0 030 0 a,137,0
47484,6005 001 32 0 0 030 0 a,174,0
47485,6005 001 32 0 0 040 0 a,170,0.00
47486,6005 001 32 0 0 040 0 a,180,0.00
47487,6005 001 32 0 0 040 0 a,190,0
47488,6005 001 32 0 0 040 0 a,217,0
47489,6005 001 32 0 0 040 0 a,180,0
47490,6005 001 32 0 0 040 0 a,184,0
47491,6005 001 32 0 0 040 0 a,161,0
47492,6005 001 32 0 0 040 0 a,198,0
47493,6005 001 32 0 0 040 0 a,189,2
47494,6005 001 32 0 0 040 0 a,189.00,2
47495,6005 001 32 0 0 040 0 a,198.00,0
47496,6005 001 32 0 0 040 0 a,215.00,0
47497,6005 001 32 0 0 040 0 a,196.00,0
47498,6005 001 32 0 0 040 0 a,185,0
47499,6005 001 32 0 0 040 0 a,185.00,0
47500,6005 001 32 0 0 040 0 a,205,0
47501,6005 001 32 0 0 040 0 a,209,0
47502,6005 001 32 0 0 040 0 a,163,0
47503,6005 001 32 0 0 040 0 a,160,0
47504,6005 001 32 0 0 040 0 a,188,0
47505,6005 001 32 0 0 040 0 a,186,2
47506,6005 001 32 0 0 040 0 a,175.00,0
47507,6005 001 32 0 0 040 0 a,175,3
47508,6005 001 32 0 0 050 0 a,180,0.00
47509,6005 001 32 0 0 050 0 a,224,3
47510,6005 001 32 0 0 060 0 a,340,0
47511,6005 001 32 0 0 060 0 a,187,0
47512,6005 001 32 0 0 060 0 a,213,0
47513,6005 001 32 0 0 060 0 a,182,0
47514,6005 001 32 0 0 060 0 a,220,2
47515,6005 001 32 0 0 060 0 a,245,0
47516,6005 001 32 0 0 060 0 a,223,0
47517,6005 001 32 0 0 060 0 a,220,0
47518,6005 001 32 0 0 060 0 a,222,2
47519,6005 001 32 0 0 060 0 a,223,2
47520,6005 001 32 0 0 060 0 a,305,0
47521,6005 001 32 0 0 060 0 a,257.00,0
47522,6005 001 32 0 0 060 0 a,252,0
47523,6005 001 32 0 0 060 0 a,255,0
47524,6005 001 32 0 0 060 0 a,335,0
47525,6005 001 32 0 0 060 0 a,249,0
47526,6005 001 32 0 0 060 0 a,277,3
47527,6005 001 32 0 0 061 0 a,245,0
47528,6005 001 32 0 0 061 0 a,275,0
47529,6005 001 32 0 0 061 0 a,302,0
47530,6005 001 32 0 0 061 0 a,245.00,0
47531,6005 001 32 0 0 061 0 a,336.00,0
47532,6005 001 32 0 0 061 0 a,398.00,0
47533,6005 001 32 0 0 072 0 a,325,0
47534,6005 001 32 0 0 072 0 a,360,0
47535,6005 001 32 0 0 072 0 a,310,0
47536,6005 001 32 0 0 080 0 a,329.00,2
47537,6005 001 32 0 0 080 0 a,600,0
47538,6005 001 32 0 0 100 0 a,540,0
47539,6005 001 32 0 0 100 0 a,576,0
47540,6005 001 32 0 0 100 0 a,584,0
47541,6005 001 36 0 0 090 0 a,488,0
47542,6005 001 40 0 0 004 0 a,131,0
47543,6005 001 40 0 0 004 0 a,246,0
47544,6005 001 40 0 0 004 0 a,227.00,2
47545,6005 001 40 0 0 004 0 a,189.00,0
47546,6005 001 40 0 0 004 0 a,266,0
47547,6005 001 40 0 0 004 0 a,223,0
47548,6005 001 40 0 0 004 0 a,223,2
47549,6005 001 40 0 0 005 0 a,310,0
47550,6005 001 40 0 0 005 0 a,245.00,0
47551,6005 001 45 0 0 914 0 a,710,5
47552,6005 001 48 0 0 113 0 a,890,0
47553,6005 001 54 0 0 915 0 a,885,0
47554,6005 001 54 0 0 915 0 a,620,0
47555,6005 001 63 0 0 022 0 a,2410,0
47556,6005 001 63 0 0 022 0 a,3500.00,0
47557,6005 001 63 0 0 100 0 a,850,0
47558,6005 001 63 0 0 100 0 a,1210,0
47559,6005 001 63 0 0 100 0 a,1150,0
47560,6005 001 80 0 0 100 0 a,1750,0
47561,6005 001 80 0 0 100 0 a,960,0
47562,6006 001 25 0 0 025 0 a,1,0
47563,6006 001 40 0 0 020 0 a,1,0
47564,6006 001 50 0 0 025 0 a,1.5,0
47565,6006 001 60 0 0 040 0 a,1.84,0
47566,6006 001 60 0 0 040 0 a,3,0
47567,6006 001 80 0 0 040 0 a,2.45,0
47568,6006 001 80 0 0 040 0 a,4,0
47569,6006 001 95 0 0 195 0 a,23.71,0
47570,6006 002 40 0 0 032 0 a,602,0
47571,6006 002 40 0 0 032 0 a,623,0
47572,6006 040 02 0 0 020 0 a,120,0
47573,6006 040 02 0 0 020 0 a,122,0
47574,6006 040 02 0 0 020 0 a,215,0
47575,6006 040 02 0 0 020 0 a,108.00,0
47576,6006 040 02 0 0 020 0 a,235,0
47577,6006 050 02 0 0 025 0 a,270,0
47578,6006 050 02 0 0 025 0 a,135,2
47579,6006 050 02 0 0 025 0 a,135.00,2
47580,6006 050 02 0 0 025 0 a,124.00,0
47581,6006 050 02 0 0 025 0 a,148,2
47582,6006 050 03 0 0 025 0 a,270,0
47583,6006 050 03 0 0 025 0 a,199,0
47584,6006 050 03 0 0 025 0 a,132,0
47585,6006 050 03 0 0 025 0 a,193.00,0
47586,6006 050 04 0 0 030 0 a,1,0.00
47587,6006 050 04 0 0 050 0 a,328,0
47588,6006 050 04 0 0 050 0 a,378,0
47589,6006 050 04 0 0 050 0 a,175,0
47590,6006 050 04 0 0 050 0 a,192,0
47591,6006 050 04 0 0 050 0 a,164,0
47592,6006 050 26 0 0 025 0 a,141,0
47593,6006 050 26 0 0 025 0 a,188.00,0
47594,6006 050 32 0 0 030 0 a,229.60,0
47595,6006 060 04 0 0 040 0 a,385,0.00
47596,6006 060 04 0 0 040 0 a,369,0
47597,6006 060 04 0 0 040 0 a,242,0
47598,6006 060 04 0 0 040 0 a,300,0
47599,6006 060 04 0 0 040 0 a,313,2
47600,6006 060 05 0 0 040 0 a,390,0.00
47601,6006 060 32 0 0 040 0 a,190,0.00
47602,6006 060 32 0 0 040 0 a,231,0
47603,6006 060 32 0 0 040 0 a,329,0
47604,6006 060 32 0 0 040 0 a,290,0
47605,6006 060 32 0 0 040 0 a,242,0
47606,6006 060 32 0 0 040 0 a,205,0
47607,6006 060 32 0 0 040 0 a,190,0
47608,6006 060 32 0 0 040 0 a,211,0
47609,6006 060 32 0 0 040 0 a,228,0
47610,6006 060 32 0 0 040 0 a,220,0
47611,6006 060 32 0 0 040 0 a,250,0
47612,6006 060 32 0 0 040 0 a,0,0
47613,6006 060 32 0 0 040 0 a,218,0
47614,6006 060 32 0 0 040 0 a,223,0
47615,6006 060 32 0 0 040 0 a,198,2
47616,6006 080 04 0 0 040 0 a,380,0.00
47617,6006 080 04 0 0 040 0 a,370,0
47618,6006 080 04 0 0 040 0 a,417,0
47619,6006 080 04 0 0 040 0 a,400,0
47620,6006 080 04 0 0 040 0 a,355,0
47621,6006 080 04 0 0 040 0 a,672,0
47622,6006 080 04 0 0 040 0 a,242,0
47623,6006 080 04 0 0 040 0 a,399,0
47624,6006 080 04 0 0 040 0 a,360,0
47625,6006 080 05 0 0 040 0 a,442,0.00
47626,6006 080 05 0 0 040 0 a,380,0.00
47627,6006 080 05 0 0 040 0 a,233,0.00
47628,6006 080 05 0 0 040 0 a,248,0.00
47629,6006 080 05 0 0 040 0 a,370,0
47630,6006 080 05 0 0 040 0 a,390,0
47631,6006 080 05 0 0 040 0 a,313,0
47632,6006 080 05 0 0 040 0 a,299,0
47633,6006 080 05 0 0 040 0 a,465,0
47634,6006 080 05 0 0 040 0 a,392.00,0
47635,6006 080 05 0 0 040 0 a,418,0
47636,6006 080 05 0 0 040 0 a,426,0
47637,6006 080 05 0 0 040 0 a,474.00,0
47638,6006 080 05 0 0 040 0 a,800,0
47639,6006 080 05 0 0 040 0 a,474,0
47640,6006 080 32 0 0 040 0 a,410,0
47641,6006 080 32 0 0 040 0 a,237,0
47642,6006 080 32 0 0 040 0 a,290,0
47643,6006 080 32 0 0 040 0 a,275,0
47644,6006 096 04 0 0 048 0 a,451,0
47645,6006 096 05 0 0 048 0 a,510,0
47646,6006 100 04 0 0 050 0 a,890,0
47647,6006 100 04 0 0 050 0 a,398,0
47648,6006 100 04 0 0 050 0 a,428,0
47649,6006 100 05 0 0 050 0 a,439,0
47650,6006 100 05 0 0 050 0 a,598,0
47651,6006 100 05 0 0 050 0 a,510,0
47652,6006 100 05 0 0 060 0 a,975,0
47653,6006 100 05 0 0 060 0 a,375,0
47654,6006 100 05 0 0 080 0 a,1000,0
47655,6006 100 05 0 0 080 0 a,875,0
47656,6006 100 32 0 0 050 0 a,307,0
47657,6006 100 32 0 0 050 0 a,365,0
47658,6006 100 32 0 0 050 0 a,392,0
47659,6006 100 32 0 0 050 0 a,393,0
47660,6006 120 04 0 0 080 0 a,850,0
47661,6006 120 05 0 0 060 0 a,800,0
47662,6006 120 05 0 0 060 0 a,620,2
47663,6006 120 05 0 0 080 0 a,3335,0
47664,6006 120 08 0 0 080 0 a,1840,0
47665,6006 120 32 0 0 060 0 a,460.00,0
47666,6006 122 61 0 0 036 0 a,413,0
47667,6006 122 61 0 0 036 0 a,486,0
47668,6006 122 61 0 0 036 0 a,513.00,0
47669,6006 122 61 0 0 036 0 a,595.00,0
47670,6006 122 61 0 0 048 0 a,579,0
47671,6006 122 61 0 0 048 0 a,677,4
47672,6006 142 48 0 0 082 0 a,920,0
47673,6006 172 54 0 0 092 0 a,1172,0
47674,6006 172 54 0 0 092 0 a,1172,7
47675,6006 175 52 0 0 092 0 a,1390,0
47676,6006 200 08 0 0 100 0 a,2600,0
47677,6006 200 08 0 0 100 0 a,1490,0
47678,6006 200 08 0 0 120 0 a,1690,0
47679,6006 300 10 0 0 200 0 a,5750,0
47680,6007 001 00 0 0 001 2 a,220,0
47681,6007 001 00 0 0 001 2 a,235,0
47682,6007 001 00 0 0 001 2 a,170,0
47683,6007 001 00 0 0 001 2 a,202,0
47684,6007 001 00 0 0 001 2 a,74,0
47685,6007 001 00 0 0 001 2 a,74.00,0
47686,6007 001 00 0 0 002 2 a,530,0
47687,6007 001 00 0 0 002 2 a,455,0
47688,6007 001 00 0 0 002 2 a,490,0
47689,6007 001 00 0 0 002 2 a,427,0
47690,6007 001 00 0 0 002 2 a,550,0
47691,6007 001 10 0 0 101 0 a,1740,0
47692,6007 001 11 0 0 089 0 a,1645,0
47693,6007 001 13 0 0 114 0 a,2585,0
47694,6007 001 25 0 0 032 1 a,78.50,0
47695,6007 001 25 0 0 265 0 a,56.45,0
47696,6007 001 27 0 0 265 0 a,78.65,0
47697,6007 001 27 0 0 265 0 a,98,0
47698,6007 001 45 0 0 273 0 a,112,0
47699,6007 001 45 0 0 273 0 a,95.00,0
47700,6007 001 67 0 0 635 0 a,800,0
47701,6007 001 67 0 0 635 0 a,298,0
47702,6007 001 67 0 0 635 0 a,298,7
47703,6007 001 67 0 0 635 0 a,298,5
47704,6007 002 02 0 0 135 0 a,21.20,0
47705,6007 002 16 0 0 127 0 a,27,3
47706,6007 003 02 0 0 172 0 a,70,0
47707,6007 003 02 0 0 172 0 a,84,0
47708,6007 003 16 0 0 172 0 a,110.00,0
47709,6007 003 23 0 0 172 0 a,140,0
47710,6007 003 32 0 0 172 0 a,105,0
47711,6007 003 32 0 0 172 0 a,140,0
47712,6007 003 32 0 0 172 0 a,110,0
47713,6007 003 32 0 0 172 0 a,138,3
47714,6007 003 32 0 0 172 0 a,120,0
47715,6007 003 32 0 0 172 0 a,148,7
47716,6007 003 32 0 0 172 0 a,130,0
47717,6007 004 02 0 0 191 0 a,89,0
47718,6007 004 02 0 0 191 0 a,58,3
47719,6007 004 02 0 0 191 0 a,49,0
47720,6007 004 02 0 0 191 0 a,58,5
47721,6007 004 02 0 0 191 0 a,50.50,2
47722,6007 004 02 0 0 213 0 a,48,0.00
47723,6007 004 02 0 0 213 0 a,55,0
47724,6007 004 02 0 0 213 0 a,52,0
47725,6007 004 02 0 0 213 0 a,49.5,0
47726,6007 004 02 0 0 213 0 a,90,0
47727,6007 004 02 0 0 213 0 a,49.00,0
47728,6007 004 02 0 0 213 0 a,48.00,0
47729,6007 004 02 0 0 213 0 a,54.00,0
47730,6007 004 02 0 0 213 1 a,72,0
47731,6007 004 02 0 0 213 1 a,72.00,0
47732,6007 004 02 0 0 254 0 a,75,0
47733,6007 004 02 0 0 254 0 a,75.00,0
47734,6007 004 02 0 0 254 0 a,96,0
47735,6007 004 03 0 0 030 0 a,140,0
47736,6007 004 03 0 0 030 0 a,173.33,0
47737,6007 004 04 0 0 213 0 a,56,0
47738,6007 004 04 0 0 213 0 a,260,0
47739,6007 004 04 0 0 213 0 a,170,0
47740,6007 004 04 0 0 213 0 a,77,0
47741,6007 004 04 0 0 213 0 a,77,2
47742,6007 004 04 0 0 213 1 a,248,0
47743,6007 004 04 0 0 213 1 a,180,0
47744,6007 004 05 0 0 034 0 a,138,3
47745,6007 004 18 0 0 213 0 a,49,0
47746,6007 004 32 0 0 213 0 a,64,0
47747,6007 004 32 0 0 213 0 a,109.25,0
47748,6007 004 32 0 0 213 0 a,102.00,0
47749,6007 004 32 0 0 213 0 a,77,3
47750,6007 005 02 0 0 269 0 a,76,0
47751,6007 005 02 0 0 269 0 a,61,0
47752,6007 005 02 0 0 269 1 a,80,0
47753,6007 005 15 0 0 125 0 a,27.20,2
47754,6007 005 15 0 0 125 0 a,45,0
47755,6007 005 16 0 0 269 0 a,97,3
47756,6007 005 32 0 0 269 0 a,95,0
47757,6007 005 32 0 0 269 0 a,68,0
47758,6007 005 32 0 0 269 0 a,81,0
47759,6007 005 32 0 0 269 0 a,100,0
47760,6007 006 02 0 0 337 0 a,60,0
47761,6007 006 02 0 0 337 0 a,76,0
47762,6007 006 02 0 0 337 0 a,170,0
47763,6007 006 02 0 0 337 0 a,70,0
47764,6007 006 02 0 0 337 0 a,85,7
47765,6007 006 02 0 0 337 0 a,85,5
47766,6007 006 02 0 0 337 1 a,271,0
47767,6007 006 03 0 0 038 0 a,164,0
47768,6007 006 03 0 0 038 0 a,165,0
47769,6007 006 03 0 0 333 0 a,116,0
47770,6007 006 03 0 0 761 0 a,310,0
47771,6007 006 04 0 0 038 1 a,230,0
47772,6007 006 07 0 0 046 0 a,350,0
47773,6007 006 16 0 0 337 0 a,120,0
47774,6007 006 16 0 0 337 1 a,95.00,2
47775,6007 006 23 0 0 337 0 a,97,0
47776,6007 006 23 0 0 337 0 a,107,0
47777,6007 006 32 0 0 337 0 a,107,0
47778,6007 006 32 0 0 337 0 a,99,0
47779,6007 006 32 0 0 337 0 a,125,0
47780,6007 006 32 0 0 337 0 a,140,0
47781,6007 006 32 0 0 337 0 a,111,0
47782,6007 006 32 0 0 337 0 a,119,2
47783,6007 006 45 0 0 337 0 a,84,0
47784,6007 006 45 0 0 337 0 a,150,0
47785,6007 006 45 0 0 337 0 a,158,0
47786,6007 006 45 0 0 337 0 a,290,0
47787,6007 006 45 0 0 337 0 a,142,0
47788,6007 006 45 0 0 337 0 a,158,5
47789,6007 006 45 0 0 337 0 a,146,2
47790,6007 007 02 0 0 040 1 a,85,0
47791,6007 007 02 0 0 424 0 a,118,0.00
47792,6007 007 02 0 0 424 0 a,90,0.00
47793,6007 007 02 0 0 424 0 a,180,0.00
47794,6007 007 02 0 0 424 0 a,170,0.00
47795,6007 007 02 0 0 424 0 a,104,0
47796,6007 007 02 0 0 424 0 a,126,0
47797,6007 007 02 0 0 424 0 a,132,0
47798,6007 007 03 0 0 040 0 a,173.00,0
47799,6007 007 03 0 0 040 0 a,173.35,0
47800,6007 007 05 0 0 424 0 a,167,0
47801,6007 007 05 0 0 424 0 a,560,0
47802,6007 007 05 0 0 424 0 a,217,0
47803,6007 007 05 0 0 424 0 a,217,2
47804,6007 007 05 0 0 424 1 a,375,0
47805,6007 007 06 0 0 422 1 a,419,0
47806,6007 007 23 0 0 424 0 a,98,0
47807,6007 007 23 0 0 424 1 a,105,0
47808,6007 007 26 0 0 424 0 a,129,0
47809,6007 007 36 0 0 424 0 a,256,0
47810,6007 007 36 0 0 424 0 a,142,0
47811,6007 007 36 0 0 424 0 a,151,0
47812,6007 007 36 0 0 424 0 a,148,0
47813,6007 007 36 0 0 424 0 a,155,0
47814,6007 007 36 0 0 424 0 a,158,0
47815,6007 007 36 0 0 424 0 a,151,3
47816,6007 007 36 0 0 424 1 a,0.00,0
47817,6007 007 36 0 0 424 1 a,540.00,0
47818,6007 008 02 0 0 483 0 a,210,0
47819,6007 008 05 0 0 483 0 a,186,0
47820,6007 008 32 0 0 483 0 a,190,0
47821,6007 008 32 0 0 483 0 a,190.00,0
47822,6007 008 32 0 0 483 0 a,184.00,0
47823,6007 008 32 0 0 483 0 a,173,0
47824,6007 008 36 0 0 483 0 a,175,0
47825,6007 008 36 0 0 483 0 a,170,0
47826,6007 008 36 0 0 483 1 a,125,0
47827,6007 009 03 0 0 635 1 a,312.00,0
47828,6007 009 04 0 0 065 0 a,306,0
47829,6007 009 04 0 0 065 0 a,306,2
47830,6007 009 04 0 0 603 1 a,220,0
47831,6007 009 04 0 0 635 1 a,325.00,0
47832,6007 009 04 0 0 635 1 a,335.00,0
47833,6007 009 04 0 0 635 1 a,342.00,0
47834,6007 009 04 0 0 635 1 a,335,0
47835,6007 009 04 0 0 635 1 a,511.00,0
47836,6007 009 11 0 0 603 0 a,295,0
47837,6007 009 56 0 0 603 0 a,386,0
47838,6007 009 56 0 0 603 1 a,600,0
47839,6007 009 94 0 0 603 0 a,820,0
47840,6007 010 05 0 0 080 1 a,952,5
47841,6007 010 05 0 0 761 1 a,760,0
47842,6007 010 06 0 0 080 0 a,481,0
47843,6007 010 06 0 0 080 0 a,920,0
47844,6007 010 23 0 0 761 0 a,365,0
47845,6007 010 29 0 0 761 1 a,220,0
47846,6007 010 52 0 0 073 1 a,540,0
47847,6007 010 95 0 0 730 0 a,920,0
47848,6007 011 08 0 0 889 0 a,0,0
47849,6007 011 08 0 0 889 0 a,475,0
47850,6007 011 08 0 0 889 0 a,1340,5
47851,6007 011 56 0 0 889 1 a,780,0
47852,6007 011 58 0 0 101 0 a,2,0
47853,6007 011 58 0 0 101 0 a,1925,0
47854,6007 011 58 0 0 101 0 a,1528.00,0
47855,6007 011 58 0 0 101 0 a,1200,0
47856,6007 012 02 0 0 114 1 a,635,0
47857,6007 012 63 0 0 114 0 a,1453,0
47858,6007 013 02 0 0 139 0 a,2000,0
47859,6007 013 63 0 0 139 1 a,1760,0
47860,6007 015 12 0 0 219 0 a,5495,0
47861,6007 015 63 0 0 219 0 a,1894,0
47862,6007 015 63 0 0 219 0 a,1445,0
47863,6007 017 16 0 0 323 0 a,12886,0
47864,6007 026 36 0 0 508 1 a,340,0
47865,6007 052 01 0 0 001 0 a,25.00,0
47866,6007 052 01 0 0 017 0 a,25,0
47867,6007 052 01 0 0 017 0 a,40,0
47868,6007 052 01 0 0 017 0 a,35,0
47869,6007 052 02 0 0 001 0 a,30,0
47870,6007 052 02 0 0 002 1 a,30.00,0
47871,6007 052 02 0 0 002 1 a,40.00,0
47872,6007 052 12 0 0 012 0 a,45,0
47873,6007 052 12 0 0 013 0 a,40,0
47874,6007 052 12 0 0 013 0 a,40.00,0
47875,6007 052 12 0 0 013 0 a,15,0
47876,6007 052 12 0 0 013 0 a,15.00,0
47877,6007 052 12 0 0 013 0 a,250.00,0
47878,6007 052 12 0 0 015 0 a,45,0
47879,6007 052 12 0 0 015 0 a,30,0
47880,6007 052 14 0 0 014 0 a,45,0
47881,6007 052 14 0 0 014 0 a,55,0
47882,6007 052 14 0 0 014 0 a,45,10
47883,6007 052 14 0 0 014 0 a,35,0
47884,6007 052 33 0 0 050 0 a,35,0
47885,6007 052 33 0 0 050 0 a,40,0
47886,6007 052 33 0 0 057 0 a,35,0
47887,6007 052 33 0 0 057 0 a,40,0
47888,6007 052 33 0 0 100 0 a,35,0
47889,6007 052 33 0 0 100 0 a,40,0
47890,6007 052 33 0 0 200 0 a,35,0
47891,6007 052 33 0 0 200 0 a,40,0
47892,6007 052 34 0 0 016 0 a,40,0
47893,6007 053 05 0 0 054 0 a,410,0
47894,6007 053 05 0 0 054 0 a,496,0
47895,6007 054 01 0 0 045 0 a,450,0
47896,6007 054 02 0 0 045 0 0,85,0
47897,6007 054 03 0 0 045 0 0,90,0
47898,6007 055 22 0 0 026 0 a,36,0
47899,6007 056 06 0 0 004 0 a,460,0
47900,6008 001 00 0 0 005 0 a,9,0
47901,6008 001 00 0 0 006 0 a,250,0
47902,6008 001 00 0 0 008 0 a,23,0
47903,6008 001 00 0 0 008 0 a,22,0
47904,6008 001 00 0 0 008 0 a,24.11,0
