Id,PODId,GQNId,GSNId,ItemId,DebitType,DebitValue,PFAmt,ExStBasicInPer,ExStEducessInPer,ExStShecessInPer,ExStBasic,ExStEducess,ExStShecess,CustomDuty,VAT,CST,Freight,TarrifNo,BCDOpt,BCD,BCDValue,ValueForCVD,ValueForEdCessCD,EdCessOnCDOpt,EdCessOnCD,EdCessOnCDValue,SHEDCessOpt,SHEDCess,SHEDCessValue,TotDuty,TotDutyEDSHED,Insurance,ValueWithDuty,MId
32482,43186,32398,0,59818,0,0.0,0.0,9.0,0.0,0.0,61.2,0.0,0.0,0.0,66.71,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32483,43187,32399,0,59819,0,0.0,0.0,9.0,0.0,0.0,14.4,0.0,0.0,0.0,15.7,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32484,43188,32400,0,59820,0,0.0,0.0,9.0,0.0,0.0,25.2,0.0,0.0,0.0,27.47,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32485,43189,32401,0,59821,0,0.0,0.0,9.0,0.0,0.0,28.8,0.0,0.0,0.0,31.39,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32486,43190,32402,0,59822,0,0.0,0.0,9.0,0.0,0.0,30.6,0.0,0.0,0.0,33.35,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32487,43191,32403,0,59823,0,0.0,0.0,9.0,0.0,0.0,30.6,0.0,0.0,0.0,33.35,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32488,43192,32404,0,59824,0,0.0,0.0,9.0,0.0,0.0,28.8,0.0,0.0,0.0,31.39,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32489,43193,32405,0,59825,0,0.0,0.0,9.0,0.0,0.0,50.4,0.0,0.0,0.0,54.94,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32490,43194,32406,0,59826,0,0.0,0.0,9.0,0.0,0.0,40.5,0.0,0.0,0.0,44.14,0.0,0.0,84879000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8093
32491,43334,32685,0,58812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8094
32492,43335,32686,0,58812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8094
32493,43336,32687,0,58812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8094
32494,43337,32688,0,58811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8094
32495,43240,32386,0,17184,0,0.0,0.0,9.0,0.0,0.0,104.4,0.0,0.0,0.0,113.8,0.0,0.0,85381010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8095
32496,43241,32387,0,17185,0,0.0,0.0,9.0,0.0,0.0,136.8,0.0,0.0,0.0,149.11,0.0,0.0,85381010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8095
32497,43242,32388,0,55491,0,0.0,0.0,9.0,0.0,0.0,422.1,0.0,0.0,0.0,460.09,0.0,0.0,85381010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8095
32498,43243,32389,0,55492,0,0.0,0.0,9.0,0.0,0.0,218.7,0.0,0.0,0.0,238.38,0.0,0.0,85381010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8095
32502,43874,32959,0,60325,0,0.0,0.0,9.0,0.0,0.0,35.64,0.0,0.0,0.0,38.85,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8099
32503,43824,32835,0,21282,0,0.0,0.0,9.0,0.0,0.0,68.63,0.0,0.0,0.0,74.81,0.0,0.0,73121020,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8100
32504,43694,32859,0,58363,0,0.0,0.0,9.0,0.0,0.0,3875.4,0.0,0.0,0.0,4224.19,0.0,0.0,8482,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8101
32505,43708,32960,0,23325,0,0.0,0.0,9.0,0.0,0.0,980.1,0.0,0.0,0.0,1068.31,0.0,0.0,8544,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32506,43709,32961,0,2432,0,0.0,0.0,9.0,0.0,0.0,241.92,0.0,0.0,0.0,263.69,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32507,43710,32962,0,9689,0,0.0,0.0,9.0,0.0,0.0,16.2,0.0,0.0,0.0,17.66,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32508,43711,32963,0,9854,0,0.0,0.0,9.0,0.0,0.0,67.5,0.0,0.0,0.0,73.58,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32509,43712,32964,0,25441,0,0.0,0.0,6.0,0.0,0.0,57.0,0.0,0.0,0.0,60.42,0.0,0.0,9405,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32510,43713,32965,0,9848,0,0.0,0.0,9.0,0.0,0.0,10.8,0.0,0.0,0.0,11.77,0.0,0.0,8539,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8102
32511,43552,32881,0,60096,0,0.0,0.0,9.0,0.0,0.0,114.93,0.0,0.0,0.0,125.27,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32512,43553,32882,0,60098,0,0.0,0.0,9.0,0.0,0.0,63.0,0.0,0.0,0.0,68.67,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32513,43554,32883,0,60100,0,0.0,0.0,9.0,0.0,0.0,63.0,0.0,0.0,0.0,68.67,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32514,43555,32884,0,60110,0,0.0,0.0,9.0,0.0,0.0,296.46,0.0,0.0,0.0,323.14,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32515,43556,32885,0,60102,0,0.0,0.0,9.0,0.0,0.0,33.3,0.0,0.0,0.0,36.3,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32516,43557,32886,0,60112,0,0.0,0.0,9.0,0.0,0.0,197.64,0.0,0.0,0.0,215.43,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32517,43558,32887,0,60104,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32518,43559,32888,0,60106,0,0.0,0.0,9.0,0.0,0.0,33.3,0.0,0.0,0.0,36.3,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32519,43560,32889,0,60108,0,0.0,0.0,9.0,0.0,0.0,72.9,0.0,0.0,0.0,79.46,0.0,0.0,998333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8103
32520,43695,32913,0,60197,0,0.0,0.0,9.0,0.0,0.0,297.0,0.0,0.0,0.0,323.73,0.0,0.0,84812000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8104
32521,43677,32893,0,1974,0,0.0,0.0,2.5,0.0,0.0,56.25,0.0,0.0,0.0,57.66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8105
32522,43526,32713,0,7728,0,0.0,0.0,9.0,0.0,0.0,4.32,0.0,0.0,0.0,4.71,0.0,0.0,73181110,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8106
32523,43527,32714,0,6315,0,0.0,0.0,9.0,0.0,0.0,2.25,0.0,0.0,0.0,2.45,0.0,0.0,73181600,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8106
32524,43524,32969,0,60060,0,0.0,0.0,9.0,0.0,0.0,57.6,0.0,0.0,0.0,62.78,0.0,0.0,8538,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8107
32525,43525,32970,0,60061,0,0.0,0.0,9.0,0.0,0.0,30.96,0.0,0.0,0.0,33.75,0.0,0.0,8538,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8107
32526,43678,32894,0,8114,0,0.0,0.0,9.0,0.0,0.0,513.0,0.0,0.0,0.0,559.17,0.0,0.0,38140010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8108
32527,43716,32890,0,59700,0,0.0,0.0,9.0,0.0,0.0,540.0,0.0,0.0,0.0,588.6,0.0,0.0,84663020,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8109
32528,43717,32891,0,58445,0,0.0,0.0,9.0,0.0,0.0,1386.0,0.0,0.0,0.0,1510.74,0.0,0.0,84663020,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8109
32529,43718,32892,0,58448,0,0.0,0.0,9.0,0.0,0.0,261.0,0.0,0.0,0.0,284.49,0.0,0.0,84663020,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8109
32530,43520,32971,0,9311,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8110
32531,43521,32972,0,9317,0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,49.05,0.0,0.0,8536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8110
32532,43537,32541,0,11246,0,0.0,0.0,9.0,0.0,0.0,5468.01,0.0,0.0,0.0,5960.13,0.0,0.0,7208,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8111
32533,43538,32542,0,11250,0,0.0,0.0,9.0,0.0,0.0,7717.89,0.0,0.0,0.0,8412.5,0.0,0.0,7208,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8111
32534,43518,0,3982,60062,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,998717,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8112
32535,43519,0,3983,60063,0,0.0,0.0,9.0,0.0,0.0,450.0,0.0,0.0,0.0,490.5,0.0,0.0,998717,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8112
32536,43492,32957,0,13872,0,0.0,0.0,9.0,0.0,0.0,315.0,0.0,0.0,0.0,343.35,0.0,0.0,87089900,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8113
32537,43493,32958,0,13871,0,0.0,0.0,9.0,0.0,0.0,270.0,0.0,0.0,0.0,294.3,0.0,0.0,87089900,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8113
32538,43522,32967,0,60060,0,0.0,0.0,9.0,0.0,0.0,28.8,0.0,0.0,0.0,31.39,0.0,0.0,8538,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8114
32539,43523,32968,0,60061,0,0.0,0.0,9.0,0.0,0.0,30.96,0.0,0.0,0.0,33.75,0.0,0.0,8538,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8114
32540,41850,32559,0,58298,0,0.0,0.0,9.0,0.0,0.0,494.1,0.0,0.0,0.0,538.57,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32541,41851,32560,0,58302,0,0.0,0.0,9.0,0.0,0.0,1045.95,0.0,0.0,0.0,1140.09,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32542,41852,32561,0,58301,0,0.0,0.0,9.0,0.0,0.0,1112.94,0.0,0.0,0.0,1213.1,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32543,41853,32562,0,58297,0,0.0,0.0,9.0,0.0,0.0,1082.16,0.0,0.0,0.0,1179.55,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32544,41854,32563,0,58300,0,0.0,0.0,9.0,0.0,0.0,2332.8,0.0,0.0,0.0,2542.75,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32545,41856,32565,0,10621,0,0.0,0.0,9.0,0.0,0.0,131.22,0.0,0.0,0.0,143.03,0.0,0.0,74122019,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32546,41857,32566,0,23500,0,0.0,0.0,9.0,0.0,0.0,1472.58,0.0,0.0,0.0,1605.11,0.0,0.0,84812000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32547,41858,32567,0,23253,0,0.0,0.0,9.0,0.0,0.0,918.54,0.0,0.0,0.0,1001.21,0.0,0.0,84812000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32548,41859,32568,0,10224,0,0.0,0.0,9.0,0.0,0.0,120.28,0.0,0.0,0.0,131.11,0.0,0.0,74122012,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32549,41860,32569,0,10446,0,0.0,0.0,9.0,0.0,0.0,304.56,0.0,0.0,0.0,331.97,0.0,0.0,74122012,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32550,41861,32570,0,10470,0,0.0,0.0,9.0,0.0,0.0,388.8,0.0,0.0,0.0,423.79,0.0,0.0,74122012,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32551,41862,32571,0,23501,0,0.0,0.0,9.0,0.0,0.0,409.86,0.0,0.0,0.0,446.75,0.0,0.0,84219900,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32552,41863,32572,0,17064,0,0.0,0.0,9.0,0.0,0.0,90.72,0.0,0.0,0.0,98.88,0.0,0.0,39174000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32553,41864,32573,0,30758,0,0.0,0.0,9.0,0.0,0.0,213.84,0.0,0.0,0.0,233.09,0.0,0.0,76169990,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32554,41866,32574,0,10241,0,0.0,0.0,9.0,0.0,0.0,562.5,0.0,0.0,0.0,613.12,0.0,0.0,39173990,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32555,41855,32564,0,10048,0,0.0,0.0,9.0,0.0,0.0,1951.78,0.0,0.0,0.0,2127.44,0.0,0.0,84123100,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8115
32556,43038,32619,0,58454,0,0.0,0.0,9.0,0.0,0.0,186.48,0.0,0.0,0.0,203.26,0.0,0.0,998333/7209,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8116
32557,43039,32620,0,58454,0,0.0,0.0,9.0,0.0,0.0,646.02,0.0,0.0,0.0,704.16,0.0,0.0,998333/7209,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8116
32558,41039,30460,0,56112,0,0.0,0.0,9.0,0.0,0.0,2160.5,0.0,0.0,0.0,2107.45,0.0,2750.0,7216,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8117
32568,43390,32604,0,60039,0,0.0,0.0,9.0,0.0,0.0,112.5,0.0,0.0,0.0,122.62,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32569,43391,32605,0,60041,0,0.0,0.0,9.0,0.0,0.0,351.0,0.0,0.0,0.0,382.59,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32570,43392,32606,0,60043,0,0.0,0.0,9.0,0.0,0.0,126.0,0.0,0.0,0.0,137.34,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32571,43393,32607,0,60045,0,0.0,0.0,9.0,0.0,0.0,65.25,0.0,0.0,0.0,71.12,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32572,43394,32608,0,60047,0,0.0,0.0,9.0,0.0,0.0,58.5,0.0,0.0,0.0,63.76,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32573,43395,32609,0,60049,0,0.0,0.0,9.0,0.0,0.0,65.25,0.0,0.0,0.0,71.12,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32574,43396,32626,0,59670,0,0.0,0.0,9.0,0.0,0.0,42.75,0.0,0.0,0.0,46.6,0.0,0.0,9954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8119
32575,43821,32836,0,1432,0,0.0,0.0,9.0,0.0,0.0,10.8,0.0,0.0,0.0,11.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8120
32576,43822,32837,0,1431,0,0.0,0.0,9.0,0.0,0.0,10.8,0.0,0.0,0.0,11.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8120
32577,43823,32838,0,1433,0,0.0,0.0,9.0,0.0,0.0,10.8,0.0,0.0,0.0,11.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8120
32578,43719,32877,0,60242,0,0.0,0.0,9.0,0.0,0.0,138.6,0.0,0.0,0.0,151.07,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8121
32579,43720,32878,0,60241,0,0.0,0.0,9.0,0.0,0.0,70.2,0.0,0.0,0.0,76.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8121
32580,43781,32945,0,7468,0,0.0,0.0,9.0,0.0,0.0,47.25,0.0,0.0,0.0,51.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8122
32581,43633,32712,0,58812,0,0.0,0.0,9.0,0.0,0.0,59.4,0.0,0.0,0.0,64.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8123
32582,43633,32712,0,58812,0,0.0,0.0,9.0,0.0,0.0,59.4,0.0,0.0,0.0,64.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8124
32583,38736,32682,0,8104,0,0.0,0.0,9.0,0.0,0.0,108.0,0.0,0.0,0.0,117.72,0.0,0.0,28044090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8125
32584,38736,32684,0,8104,0,0.0,0.0,9.0,0.0,0.0,81.0,0.0,0.0,0.0,88.29,0.0,0.0,28044090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8125
32585,38736,32416,0,8104,0,0.0,0.0,9.0,0.0,0.0,54.0,0.0,0.0,0.0,58.86,0.0,0.0,28044090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8125
32586,38736,32618,0,8104,0,0.0,0.0,9.0,0.0,0.0,108.0,0.0,0.0,0.0,117.72,0.0,0.0,28044090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8125
32587,38735,32681,0,1462,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,28112190,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8126
32588,38735,32683,0,1462,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,28112190,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8126
32589,38735,32415,0,1462,0,0.0,0.0,9.0,0.0,0.0,144.0,0.0,0.0,0.0,156.96,0.0,0.0,28112190,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8126
32590,38735,32617,0,1462,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,28112190,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8126
32591,43468,0,3981,60014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8127
32592,43696,32880,0,59350,0,0.0,0.0,9.0,0.0,0.0,90.0,0.0,0.0,0.0,98.1,0.0,0.0,3917,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8128
32593,39637,29282,0,55063,0,0.0,0.0,9.0,0.0,0.0,306.0,0.0,0.0,0.0,333.54,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32594,39638,29283,0,54851,0,0.0,0.0,9.0,0.0,0.0,86.4,0.0,0.0,0.0,94.18,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32595,39647,29291,0,54871,0,0.0,0.0,9.0,0.0,0.0,936.0,0.0,0.0,0.0,1020.24,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32596,39648,29292,0,54857,0,0.0,0.0,9.0,0.0,0.0,90.0,0.0,0.0,0.0,98.1,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32597,39645,29289,0,54864,0,0.0,0.0,9.0,0.0,0.0,435.6,0.0,0.0,0.0,474.8,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32598,39639,29284,0,54869,0,0.0,0.0,9.0,0.0,0.0,172.8,0.0,0.0,0.0,188.35,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32599,39640,29285,0,54979,0,0.0,0.0,9.0,0.0,0.0,468.0,0.0,0.0,0.0,510.12,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32600,39641,29286,0,54795,0,0.0,0.0,9.0,0.0,0.0,28.8,0.0,0.0,0.0,31.39,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32601,39642,29287,0,54799,0,0.0,0.0,9.0,0.0,0.0,28.8,0.0,0.0,0.0,31.39,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32602,39643,29288,0,54794,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
32603,39646,29290,0,54862,0,0.0,0.0,9.0,0.0,0.0,270.0,0.0,0.0,0.0,294.3,0.0,0.0,8466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8129
